"LG_ID","housingunits","geoname","state","county","place","tract","bg","geonum","b25077001","mhv","FIPS_CLASS_CODE","PLACECE","DOR_CODE","NAME.x","CREATED_ON","CREATED_BY","UPDATED_ON","UPDATED_BY","FEATURE_ID","NAME.y","debt","s4metric"
37007,966,"Limon town, Colorado","8","",44980,"","","10844980","119400",119400,"C1","0800","0433","Limon",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412897,"Limon, Town of",17398538,0.150845133188371
38002,76,"Crook town, Colorado","8","",18640,"","","10818640","56900",56900,"C1","0285","0230","Crook",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412389,"Crook, Town of",22532,0.0052104338174082
38005,204.4,"Fleming town, Colorado","8","",26875,"","","10826875","84100",84100,"C1","0445","0295","Fleming",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412631,"Fleming, Town of",0,0
38007,128.2,"Iliff town, Colorado","8","",38590,"","","10838590","80000",80000,"C1","0670","0386","Iliff",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412788,"Iliff, Town of",47012,0.00458385335413417
38011,120.8,"Merino town, Colorado","8","",50040,"","","10850040","111400",111400,"C1","0880","0466","Merino",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412985,"Merino, Town of",216259,0.0160702289940195
38016,106,"Peetz town, Colorado","8","",58235,"","","10858235","86300",86300,"C1","1040","0523","Peetz",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413123,"Peetz, Town of",0,0
38019,5408.8,"Sterling city, Colorado","8","",73935,"","","10873935","98500",98500,"C1","1255","0612","Sterling",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411978,"Sterling, City of",119638767,0.224561228289751
39011,223.2,"Collbran town, Colorado","8","",15605,"","","10815605","144000",144000,"C1","0235","0206","Collbran",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413226,"Collbran, Town of",0,0
39012,224.2,"De Beque town, Colorado","8","",19355,"","","10819355","137500",137500,"C1","0300","0235","De Beque",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412412,"De Beque, Town of",1371370,0.0444852809991079
39034,1292.2,"Palisade town, Colorado","8","",56970,"","","10856970","165700",165700,"C1","1020","0512","Palisade",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413101,"Palisade, Town of",29631850,0.138390577437047
40001,272,"City of Creede town, Colorado","8","",14765,"","","10814765","167500",167500,"C1","0265","0225","Creede",2011-11-22 10:17:12,"OIS",2012-12-11 17:26:31,"OIS",2412384,"Creede, City of",5003783,0.10982842405619
41004,4088.2,"Craig city, Colorado","8","",17760,"","","10817760","172500",172500,"C1","0255","0223","Craig",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410255,"Craig, City of",24263801,0.0344062707162147
41005,175,"Dinosaur town, Colorado","8","",20495,"","","10820495","74300",74300,"C1","0332","0246","Dinosaur",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412432,"Dinosaur, Town of",370074,0.0284617573543549
42008,501.6,"Dolores town, Colorado","8","",20770,"","","10820770","166700",166700,"C1","0335","0248","Dolores",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412439,"Dolores, Town of",669493,0.008006688136057
42016,615.8,"Mancos town, Colorado","8","",48115,"","","10848115","186100",186100,"C1","0845","0452","Mancos",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412939,"Mancos, Town of",4659549,0.0406591060169259
43004,8715.2,"Montrose city, Colorado","8","",51745,"","","10851745","177600",177600,"C1","0910","0480","Montrose",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411151,"Montrose, City of",21362574,0.0138017215340455
43005,316,"Naturita town, Colorado","8","",53120,"","","10853120","108100",108100,"C1","0930","0488","Naturita",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413035,"Naturita, Town of",499799,0.014631289593555
43007,369.4,"Nucla town, Colorado","8","",54935,"","","10854935","115500",115500,"C1","0955","0497","Nucla",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413058,"Nucla, Town of",621750,0.0145725957853733
43012,634,"Olathe town, Colorado","8","",55540,"","","10855540","96600",96600,"C1","0970","0501","Olathe",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413078,"Olathe, Town of",7184653,0.117311182736707
44001,2295,"Brush city, Colorado","8","",9555,"","","10809555","139100",139100,"C1","0150","0164","Brush",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2409926,"Brush, City of",45284838,0.141854461218947
44006,4281.2,"Fort Morgan city, Colorado","8","",27810,"","","10827810","124300",124300,"C1","0470","0312","Fort Morgan",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410529,"Fort Morgan, City of",117734018,0.221240851036194
44007,124,"Hillrose town, Colorado","8","",36610,"","","10836610","81800",81800,"C1","0620","0368","Hillrose",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412751,"Hillrose, Town of",4232133,0.417238445460998
44009,344,"Log Lane Village town, Colorado","8","",45695,"","","10845695","71100",71100,"C1","0815","0438","Log Lane Village",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412910,"Log Lane Village, Town of",9587499,0.39199207634187
44016,344.6,"Wiggins town, Colorado","8","",84770,"","","10884770","138000",138000,"C1","1363","0675","Wiggins",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413486,"Wiggins, Town of",16548009,0.347977680486512
45001,115,"Cheraw town, Colorado","8","",13460,"","","10813460","81500",81500,"C1","0205","0189","Cheraw",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413193,"Cheraw, Town of",43420,0.00463270205388103
45004,597,"Fowler town, Colorado","8","",27975,"","","10827975","83700",83700,"C1","0480","0299","Fowler",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412648,"Fowler, Town of",3056005,0.061158140363306
45007,3423.2,"La Junta city, Colorado","8","",42110,"","","10842110","91100",91100,"C1","0745","0412","La Junta",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411574,"La Junta, City of",37657156,0.120752704667243
45009,198,"Manzanola town, Colorado","8","",48500,"","","10848500","53900",53900,"C1","0855","0454","Manzanola",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412949,"Manzanola, Town of",1039391,0.0973923839508255
45014,1869,"Rocky Ford city, Colorado","8","",65190,"","","10865190","72500",72500,"C1","1135","0567","Rocky Ford",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410983,"Rocky Ford, City of",25094385,0.18519499640228
45015,286,"Swink town, Colorado","8","",75970,"","","10875970","104700",104700,"C1","1275","0622","Swink",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413358,"Swink, Town of",4017615,0.134170056304727
46007,799.8,"Ouray city, Colorado","8","",56420,"","","10856420","352000",352000,"C1","1005","0508","Ouray",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411342,"Ouray, City of",3254972,0.0115617398667849
46009,513.2,"Ridgway town, Colorado","8","",64200,"","","10864200","340400",340400,"C1","1120","0561","Ridgway",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412551,"Ridgway, Town of",3924405,0.0224645447151716
47001,191.8,"Alma town, Colorado","8","",1530,"","","10801530","255800",255800,"C1","0020","0109","Alma",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412350,"Alma, Town of",3359558,0.0684751512562359
48004,500.2,"Haxtun town, Colorado","8","",34960,"","","10834960","97600",97600,"C1","0610","0358","Haxtun",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412738,"Haxtun, Town of",1171777,0.0240022228813393
48005,1035.2,"Holyoke city, Colorado","8","",37270,"","","10837270","126100",126100,"C1","0630","0372","Holyoke",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410781,"Holyoke, City of",0,0
48006,23,"Paoli town, Colorado","8","",57245,"","","10857245","66900",66900,"C1","1030","0514","Paoli",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413107,"Paoli, Town of",0,0
50007,243,"Granada town, Colorado","8","",31550,"","","10831550","67500",67500,"C1","0545","0336","Granada",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412698,"Granada, Town of",848452.8,0.0517270416095107
50011,382.4,"Holly town, Colorado","8","",37215,"","","10837215","72500",72500,"C1","0625","0371","Holly",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412764,"Holly, Town of",0,0
50012,3675.4,"Lamar city, Colorado","8","",43110,"","","10843110","78700",78700,"C1","0765","0421","Lamar",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411617,"Lamar, City of",49132605,0.169859737107161
51005,183.2,"Boone town, Colorado","8","",7795,"","","10807795","55000",55000,"C1","0105","0151","Boone",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411709,"Boone, Town of",3325043,0.3299963279079
51016,47844,"Pueblo city, Colorado","8","",62000,"","","10862000","114200",114200,"C1","1085","0547","Pueblo",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411501,"Pueblo, City of",429395710,0.0785894257767985
51018,115,"Rye town, Colorado","8","",66895,"","","10866895","153300",153300,"C1","1150","0574","Rye",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412588,"Rye, Town of",2471611,0.140197453132534
52015,1029.8,"Rangely town, Colorado","8","",62880,"","","10862880","167200",167200,"C1","1095","0552","Rangely",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412528,"Rangely, Town of",5567627,0.0323356035593849
53002,855.8,"Del Norte town, Colorado","8","",19795,"","","10819795","77800",77800,"C1","0310","0239","Del Norte",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412416,"Del Norte, Town of",3652967,0.0548648087659527
53005,1972.4,"Monte Vista city, Colorado","8","",51635,"","","10851635","99500",99500,"C1","0900","0478","Monte Vista",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411143,"Monte Vista, City of",7558958,0.0385162376473729
54005,812,"Hayden town, Colorado","8","",35070,"","","10835070","240800",240800,"C1","0615","0359","Hayden",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412740,"Hayden, Town of",6502823,0.0332574863345499
54010,511.8,"Oak Creek town, Colorado","8","",55155,"","","10855155","162900",162900,"C1","0965","0499","Oak Creek",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413061,"Oak Creek, Town of",8781493,0.105328765384921
54023,10022.4,"Steamboat Springs city, Colorado","8","",73825,"","","10873825","456000",456000,"C1","1250","0611","Steamboat Springs",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411976,"Steamboat Springs, City of",70337750,0.0153904705214705
54030,215.2,"Yampa town, Colorado","8","",86475,"","","10886475","177200",177200,"C1","1390","0688","Yampa",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413518,"Yampa, Town of",71000,0.00186188290382405
55004,112.8,"Crestone town, Colorado","8","",18420,"","","10818420","308300",308300,"C1","0275","0227","Crestone",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412387,"Crestone, Town of",689296,0.0198208892048134
55008,345.8,"Saguache town, Colorado","8","",67005,"","","10867005","121400",121400,"C1","1155","0575","Saguache",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412591,"Saguache, Town of",130894,0.00311799966269749
56002,503,"Silverton town, Colorado","8","",70580,"","","10870580","223100",223100,"C1","1225","0597","Silverton",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413289,"Silverton, Town of",891633,0.00794545145086451
57014,2097,"Telluride town, Colorado","8","",76795,"","","10876795","612500",612500,"C1","1280","0624","Telluride",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413371,"Telluride, Town of",56747875,0.0441819703560967
57027,2074.8,"Mountain Village town, Colorado","8","",52550,"","","10852550","",NA,"C1","0926","0695","Mountain Village",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413024,"Mountain Village, Town of",0,NA
58004,730.2,"Julesburg town, Colorado","8","",39965,"","","10839965","86400",86400,"C1","0695","0397","Julesburg",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412812,"Julesburg, Town of",7414350,0.117521550412368
58007,176,"Ovid town, Colorado","8","",56475,"","","10856475","51600",51600,"C1","1010","0509","Ovid",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413096,"Ovid, Town of",388740,0.0428052325581395
58012,110,"Sedgwick town, Colorado","8","",68930,"","","10868930","52900",52900,"C1","1185","0586","Sedgwick",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413269,"Sedgwick, Town of",1641083,0.282021481354185
59009,1290.8,"Dillon town, Colorado","8","",20440,"","","10820440","471700",471700,"C1","0330","0245","Dillon",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412431,"Dillon, Town of",11298383,0.0185563031841458
59018,2105.4,"Silverthorne town, Colorado","8","",70525,"","","10870525","473500",473500,"C1","1222","0596","Silverthorne",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413288,"Silverthorne, Town of",0,0
60001,728.4,"Cripple Creek city, Colorado","8","",18530,"","","10818530","96500",96500,"C1","0280","0228","Cripple Creek",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410265,"Cripple Creek, City of",6856749,0.0975485911345187
60012,339.6,"Victor city, Colorado","8","",80865,"","","10880865","87700",87700,"C1","1310","0647","Victor",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412153,"Victor, City of",6124475,0.205637157135701
60015,3225.6,"Woodland Park city, Colorado","8","",86090,"","","10886090","255500",255500,"C1","1380","0684","Woodland Park",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412303,"Woodland Park, City of",14327311,0.0173845427868636
61002,844.4,"Akron town, Colorado","8","",925,"","","10800925","95700",95700,"C1","0010","0105","Akron",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412340,"Akron, Town of",9821609,0.121540908521666
62003,616.8,"Ault town, Colorado","8","",3950,"","","10803950","151100",151100,"C1","0050","0125","Ault",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411653,"Ault, Town of",5039450,0.0540722337960877
62008,1729,"Eaton town, Colorado","8","",22860,"","","10822860","223300",223300,"C1","0370","0263","Eaton",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412462,"Eaton, Town of",27611369,0.071516165970405
62011,6847.6,"Evans city, Colorado","8","",25280,"","","10825280","149400",149400,"C1","0415","0285","Evans",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410467,"Evans, City of",5792335,0.00566193254041147
62014,2552.6,"Fort Lupton city, Colorado","8","",27700,"","","10827700","150200",150200,"C1","0465","0310","Fort Lupton",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410528,"Fort Lupton, City of",80665343,0.210394453820772
62020,346,"Gilcrest town, Colorado","8","",29955,"","","10829955","133800",133800,"C1","0525","0322","Gilcrest",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412683,"Gilcrest, Town of",1865308,0.0402919550359868
62022,36553.4,"Greeley city, Colorado","8","",32155,"","","10832155","173200",173200,"C1","0570","0342","Greeley",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410654,"Greeley, City of",446805676,0.0705737207955343
62023,90,"Grover town, Colorado","8","",33310,"","","10833310","103100",103100,"C1","0585","0347","Grover",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412712,"Grover, Town of",930758,0.100308007328376
62029,561.2,"Hudson town, Colorado","8","",37820,"","","10837820","160200",160200,"C1","0650","0379","Hudson",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412776,"Hudson, Town of",24621461,0.273863179311676
62033,465.2,"Keenesburg town, Colorado","8","",40185,"","","10840185","169100",169100,"C1","0700","0399","Keenesburg",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412820,"Keenesburg, Town of",5393535,0.0685630592998287
62035,533.4,"Kersey town, Colorado","8","",40515,"","","10840515","148300",148300,"C1","0710","0401","Kersey",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412828,"Kersey, Town of",7393161,0.0934622004009445
62037,748.4,"La Salle town, Colorado","8","",43605,"","","10843605","142400",142400,"C1","0775","0413","La Salle",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412856,"La Salle, Town of",455000,0.00426940769521796
62038,1870.4,"Lochbuie town, Colorado","8","",45530,"","","10845530","152800",152800,"C1","0813","0437","Lochbuie",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412905,"Lochbuie, Town of",12088745,0.042298344364002
62043,1999.2,"Milliken town, Colorado","8","",50480,"","","10850480","189400",189400,"C1","0885","0471","Milliken",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413000,"Milliken, Town of",23450711,0.0619326690549504
62046,337,"Pierce town, Colorado","8","",59005,"","","10859005","124000",124000,"C1","1045","0530","Pierce",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413129,"Pierce, Town of",3704697,0.0886545659040873
62050,940.4,"Platteville town, Colorado","8","",60160,"","","10860160","163300",163300,"C1","1055","0537","Platteville",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412489,"Platteville, Town of",515000,0.00335357809200551
62053,1201.8,"Severance town, Colorado","8","",69150,"","","10869150","245600",245600,"C1","1195","0589","Severance",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413272,"Severance, Town of",1589108,0.00538384876539696
63003,132,"Eckley town, Colorado","8","",23025,"","","10823025","58500",58500,"C1","0375","0265","Eckley",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412464,"Eckley, Town of",669100,0.0866485366485367
63010,1020.4,"Wray city, Colorado","8","",86310,"","","10886310","130500",130500,"C1","1385","0687","Wray",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412310,"Wray, City of",846258,0.00635509176027431
63017,1490.2,"Yuma city, Colorado","8","",86750,"","","10886750","120300",120300,"C1","1395","0691","Yuma",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412329,"Yuma, City of",0,0
64009,45203.8,"Arvada city, Colorado","8","",3455,"","","10803455","257300",257300,"C1","0040","0120","Arvada",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2409737,"Arvada, City of",76493000,0.00657668381603769
64010,132556,"Aurora city, Colorado","8","",4000,"","","10804000","189100",189100,"C1","0055","0126","Aurora",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2409757,"Aurora, City of",3314043601,0.132210911281199
64029,11639.4,"Brighton city, Colorado","8","",8675,"","","10808675","203400",203400,"C1","0130","0713","Brighton",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2409911,"Brighton, City of",153718252,0.0649297746005587
64030,23372.8,"Broomfield city, Colorado","8","",9280,"","","10809280","295500",295500,"C1","0143","0796","Broomfield",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2409919,"Broomfield, City and County of",450583806,0.0652390083522832
64060,6924.2,"Erie town, Colorado","8","",24950,"","","10824950","353700",353700,"C1","0400","0702","Erie",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412599,"Erie, Town of",427760135,0.174660880304115
64153,44098.2,"Westminster city, Colorado","8","",83835,"","","10883835","235300",235300,"C1","1355","0669","Westminster",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412237,"Westminster, City of",283780952,0.0273489370320699
64198,14319.2,"Northglenn city, Colorado","8","",54330,"","","10854330","191900",191900,"C1","0943","0495","Northglenn",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411280,"Northglenn, City of",65478891,0.0238290970197228
64205,35433,"Longmont city, Colorado","8","",45970,"","","10845970","250400",250400,"C1","0820","0440","Longmont",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2410869,"Longmont, City of",139169595,0.0156856353515689
64225,7712.2,"Windsor town, Colorado","8","",85485,"","","10885485","298300",298300,"C1","1375","0680","Windsor",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2413496,"Windsor, Town of",16449927,0.00715043458795575
64237,2131.4,"Berthoud town, Colorado","8","",6255,"","","10806255","247100",247100,"C1","0080","0139","Berthoud",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411681,"Berthoud, Town of",71522462,0.135801556856571
64258,898,"Bennett town, Colorado","8","",6090,"","","10806090","147600",147600,"C1","0075","0727","Bennett",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2411676,"Bennett, Town of",2607761,0.0196745628647823
64264,43906.8,"Thornton city, Colorado","8","",77290,"","","10877290","219600",219600,"C1","1285","0628","Thornton",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412064,"Thornton, City of",324411174,0.0336458638095865
64266,3978.2,"Johnstown town, Colorado","8","",39855,"","","10839855","241300",241300,"C1","0690","0396","Johnstown",2002-10-18 15:59:43,"OIS",2002-10-18 15:59:43,"OIS",2412807,"Johnstown, Town of",11302233,0.0117738994136361
